raw08
716.809
716.809
725.093
726.39
729.182
730.579
729.739
730.198
728.41
727.207
729.992
728.113
719.259
706.692
694.838
690.39
687.905
691.036
694.22
694.599
699.144
703.012
708.051
710.305
714.273
716.925
720.336
724.852
729.153
730.706
729.51
728.03
724.268
723.096
720.893
721.651
722.931
723.146
723.516
723.373
721.228
722.201
723.731
725.302
725.06
721.956
718.935
715.199
714.319
716.189
721.117
725.145
729.297
728.322
727.589
726.661
723.72
723.284
721.834
721.165
721.382
720.99
721.286
720.543
720.968
720.696
721.316
721.903
722.671
723.035
724.046
722.57
716.417
710.249
707.175
706.647
707.76
710.757
713.063
715.848
716.831
720.383
722.841
723.07
722.577
722.914
723.756
723.872
723.094
722.425
722.273
721.226
720.149
720.437
720.034
719.64
718.612
718.236
717.985
716.513
715.287
716.666
716.321
716.457
717.796
718.487
719.595
721.622
722.892
723.551
724.249
724.359
723.762
724.494
725.553
725.277
724.485
724.447
725.087
725.352
725.509
725.67
725.046
723.855
723.18
721.546
719.459
717.938
717.625
716.98
715.681
714.786
716.621
717.931
718.818
719.595
719.649
719.814
719.702
720.038
720.67
721.517
721.637
721.469
721.002
720.711
719.733
719.675
718.699
716.218
715.555
715.609
715.543
716.588
719.498
721.575
723.705
724.604
725.433
725.95
726.478
726.744
727.633
728.689
728.491
726.609
725.375
726.93
726.531
726.694
726.385
727.08
725.572
724.023
721.847
718.505
716.298
716.546
717.954
719.43
721.387
723.861
725.365
725.57
725.821
726.342
726.926
726.92
725.898
723.802
723.107
722.856
721.371
720.184
718.166
716.323
715.12
713.534
713.245
713.394
714.237
717.137
719.742
722.605
724.25
724.965
724.989
725.541
726.012
725.951
725.746
724.379
725.23
724.875
724.692
725.033
724.014
723.326
723.394
723.948
723.825
723.704
723.786
723.65
723.211
722.789
722.217
721.282
720.361
719.748
718.483
718.751
719.325
719.126
719.346
720.003
721.211
722.104
722.697
723.748
724.38
724.308
724.224
724.236
724.182
724.459
723.51
722.872
722.197
721.696
721.647
721.901
720.085
718.165
715.698
713.677
713.452
713.273
713.708
714.354
714.952
716.765
718.923
720.949
722.131
722.657
722.941
723.368
722.74
721.948
722.272
721.126
719.857
718.469
716.919
715.564
714.159
712.95
711.783
710.923
709.261
708.521
706.419
705.549
705.362
704.567
704.501
705.383
706.37
708.837
711.148
712.239
712.43
712.658
713.917
715.044
714.742
716.679
717.559
718.073
719.051
719.304
718.121
715.829
716.136
706.154
486.768
