raw07
827.091
827.061
827.061
826.466
826.466
821.38
812.092
812.092
807.548
807.548
804.67
797.211
797.211
792.948
792.948
791.981
788.797
788.797
788.797
788.797
786.969
789.087
789.087
789.541
789.541
794.059
794.831
794.831
785.954
785.954
789.54
790.663
790.663
789.033
789.033
788.869
789
789
787.817
787.817
783.6
787.141
787.141
789.475
789.475
783.908
794.311
794.311
781.399
781.399
784.99
783.562
783.562
777.213
777.213
770.036
757.992
757.992
752.957
752.957
744.754
765.323
765.323
761.565
761.565
759.559
735.954
735.954
760.095
760.095
739.431
741.207
741.207
747.376
747.376
751.03
751.61
751.61
748.72
748.72
756.294
740.901
740.901
743.17
743.17
750.3
745.808
745.808
749.547
749.547
762.542
755.401
755.401
749.006
749.006
759.552
753.182
753.182
752.365
752.365
747.8
760.923
760.923
746.305
746.305
755.851
758.656
758.656
749.696
749.696
757.385
750.44
750.44
743.524
743.524
748.257
763.099
763.099
770.975
770.975
754.438
781.594
781.594
778.736
778.736
766.469
776.894
776.894
780.751
780.751
785.773
777.879
777.879
780.737
780.737
784.967
783.566
783.566
778.474
778.474
775.218
778.771
778.771
780.448
780.448
780.704
780.071
780.071
778.097
778.097
778.13
775.23
775.23
775.89
775.89
777.565
775.314
775.314
775.423
775.423
773.877
774.007
774.007
774.144
774.144
775.702
774.179
774.179
772.801
772.801
774.332
775.487
775.487
772.48
772.48
771.549
774.075
774.075
769.535
769.535
772.135
774.017
774.017
776.904
776.904
772.335
773.967
773.967
769.141
769.141
764.633
773.927
773.927
764.01
764.01
761.505
769.412
769.412
746.745
746.745
741.58
764.502
764.502
748.717
748.717
740.137
746.545
746.545
751.305
751.305
747.528
751.738
751.738
751.93
751.93
741.957
747.285
747.285
761.677
761.677
748.934
767.084
767.084
766.376
766.376
760.227
773.178
773.178
768.646
768.646
771.416
769.884
769.884
775.613
775.613
770.626
774.639
774.639
773.505
773.505
770.78
775.019
775.019
774.343
774.343
769.153
769.811
769.811
770.685
770.685
771.62
775.234
775.234
771.498
771.498
771.845
771.97
771.97
771.297
771.297
772.361
770.878
770.878
771.13
771.13
772.865
769.883
769.883
770.302
770.302
770.403
770.656
770.656
770.002
770.002
770.473
769.043
769.043
769.223
769.223
769.595
769.543
769.543
772.084
772.084
771.796
768.953
768.953
770.82
770.82
768.437
772.428
772.428
770.565
770.565
773.42
769.133
769.133
768.429
768.429
768.889
770.083
770.083
776.79
776.79
769.152
771.824
771.824
764.89
764.89
770.112
764.157
764.157
760.918
760.918
760.893
758.267
758.267
755.601
755.601
749.029
746.601
746.601
746.587
746.587
749.036
746.122
746.122
748.115
748.115
749.559
745.607
745.607
747.731
747.731
748.408
749.279
749.279
751.426
751.426
753.922
752.916
752.916
755.503
755.503
758.647
757.733
757.733
761.128
761.128
762.103
761.727
761.727
763.542
763.542
765.819
765.166
765.166
767.656
767.656
769.139
766.981
766.981
768.31
768.31
769.006
767.457
767.457
766.706
766.706
766.333
767.49
767.49
768.434
768.434
765.48
767.351
767.351
767.824
767.824
767.259
768.738
768.738
769.103
769.103
768.122
769.589
769.589
769.875
769.875
769.413
769.902
769.902
770.243
770.243
769.951
770.221
770.221
768.41
768.41
768.839
767.508
767.508
767.868
767.868
767.933
767.151
767.151
766.931
766.931
766.63
767.66
767.66
766.874
766.874
764.796
765.044
765.044
763.052
763.052
763.296
760.803
760.803
760.036
760.036
760.307
760.021
760.021
761.703
761.703
757.895
760.623
760.623
756.38
756.38
754.689
753.014
753.014
756.228
756.228
757.006
756.904
756.904
756.654
756.654
757.684
757.371
757.371
759.739
759.739
761.518
761.084
761.084
762.668
762.668
762.756
763.497
763.497
764.304
764.304
